
Election: Vegetable contest with many candidates

	Implementation: STV-rs (equalized counting)
	Hopeful:  Quinoa3 (0.000000000)
	Hopeful:  Radish3 (0.000000000)
	Hopeful:  Soy3 (0.000000000)
	Hopeful:  Tomato3 (0.000000000)
	Hopeful:  Vanilla3 (0.000000000)
	Quota: 948.545454546
	Votes: 10433.999999292
	Residual: 0.000000000
	Total: 10433.999999292
	Surplus: 0.000000000
Round 1:
Action: Elect: Apple
	Elected:  Apple (3249.583333217)
	Hopeful:  Banana (1894.249999865)
	Hopeful:  Cherry (1653.249999916)
	Hopeful:  Date (1007.749999938)
	Hopeful:  Eggplant (803.583333268)
	Hopeful:  Fig (476.916666660)
	Hopeful:  Grape (482.833333287)
	Hopeful:  Hazelnut (480.499999895)
	Hopeful:  Jalapeno (167.083333305)
	Hopeful:  Kiwi (43.500000000)
	Hopeful:  Litchi (142.083333307)
	Hopeful:  Mushroom (0.000000000)
	Hopeful:  Nut (32.666666634)
	Hopeful:  Orange (0.000000000)
	Hopeful:  Pear (0.000000000)
	Hopeful:  Quinoa (0.000000000)
	Hopeful:  Radish (0.000000000)
	Hopeful:  Soy (0.000000000)
	Hopeful:  Tomato (0.000000000)
	Hopeful:  Vanilla (0.000000000)
	Hopeful:  Apple1 (0.000000000)
	Hopeful:  Banana1 (0.000000000)
	Hopeful:  Cherry1 (0.000000000)
	Hopeful:  Date1 (0.000000000)
	Hopeful:  Eggplant1 (0.000000000)
	Hopeful:  Fig1 (0.000000000)
	Hopeful:  Grape1 (0.000000000)
	Hopeful:  Hazelnut1 (0.000000000)
	Hopeful:  Jalapeno1 (0.000000000)
	Hopeful:  Kiwi1 (0.000000000)
	Hopeful:  Litchi1 (0.000000000)
	Hopeful:  Mushroom1 (0.000000000)
	Hopeful:  Nut1 (0.000000000)
	Hopeful:  Orange1 (0.000000000)
	Hopeful:  Pear1 (0.000000000)
	Hopeful:  Quinoa1 (0.000000000)
	Hopeful:  Radish1 (0.000000000)
	Hopeful:  Soy1 (0.000000000)
	Hopeful:  Tomato1 (0.000000000)
	Hopeful:  Vanilla1 (0.000000000)
	Hopeful:  Apple2 (0.000000000)
	Hopeful:  Banana2 (0.000000000)
	Hopeful:  Cherry2 (0.000000000)
	Hopeful:  Date2 (0.000000000)
	Hopeful:  Eggplant2 (0.000000000)
	Hopeful:  Fig2 (0.000000000)
	Hopeful:  Grape2 (0.000000000)
	Hopeful:  Hazelnut2 (0.000000000)
	Hopeful:  Jalapeno2 (0.000000000)
	Hopeful:  Kiwi2 (0.000000000)
	Hopeful:  Litchi2 (0.000000000)
	Hopeful:  Mushroom2 (0.000000000)
	Hopeful:  Nut2 (0.000000000)
	Hopeful:  Orange2 (0.000000000)
	Hopeful:  Pear2 (0.000000000)
	Hopeful:  Quinoa2 (0.000000000)
	Hopeful:  Radish2 (0.000000000)
	Hopeful:  Soy2 (0.000000000)
	Hopeful:  Tomato2 (0.000000000)
	Hopeful:  Vanilla2 (0.000000000)
	Hopeful:  Apple3 (0.000000000)
	Hopeful:  Banana3 (0.000000000)
	Hopeful:  Cherry3 (0.000000000)
	Hopeful:  Date3 (0.000000000)
	Hopeful:  Eggplant3 (0.000000000)
	Hopeful:  Fig3 (0.000000000)
	Hopeful:  Grape3 (0.000000000)
	Hopeful:  Hazelnut3 (0.000000000)
	Hopeful:  Jalapeno3 (0.000000000)
	Hopeful:  Kiwi3 (0.000000000)
	Hopeful:  Litchi3 (0.000000000)
	Hopeful:  Mushroom3 (0.000000000)
	Hopeful:  Nut3 (0.000000000)
	Hopeful:  Orange3 (0.000000000)
	Hopeful:  Pear3 (0.000000000)
	Hopeful:  Quinoa3 (0.000000000)
	Hopeful:  Radish3 (0.000000000)
	Hopeful:  Soy3 (0.000000000)
	Hopeful:  Tomato3 (0.000000000)
	Hopeful:  Vanilla3 (0.000000000)
	Quota: 948.545454482
	Votes: 10433.999999292
	Residual: 0.000000708
	Total: 10434.000000000
	Surplus: 0.000000000
Action: Elect: Banana
	Elected:  Apple (3249.583333217)
	Elected:  Banana (1894.249999865)
	Hopeful:  Cherry (1653.249999916)
	Hopeful:  Date (1007.749999938)
	Hopeful:  Eggplant (803.583333268)
	Hopeful:  Fig (476.916666660)
	Hopeful:  Grape (482.833333287)
	Hopeful:  Hazelnut (480.499999895)
	Hopeful:  Jalapeno (167.083333305)
	Hopeful:  Kiwi (43.500000000)
	Hopeful:  Litchi (142.083333307)
	Hopeful:  Mushroom (0.000000000)
	Hopeful:  Nut (32.666666634)
	Hopeful:  Orange (0.000000000)
	Hopeful:  Pear (0.000000000)
	Hopeful:  Quinoa (0.000000000)
	Hopeful:  Radish (0.000000000)
	Hopeful:  Soy (0.000000000)
	Hopeful:  Tomato (0.000000000)
	Hopeful:  Vanilla (0.000000000)
	Hopeful:  Apple1 (0.000000000)
	Hopeful:  Banana1 (0.000000000)
	Hopeful:  Cherry1 (0.000000000)
	Hopeful:  Date1 (0.000000000)
	Hopeful:  Eggplant1 (0.000000000)
	Hopeful:  Fig1 (0.000000000)
	Hopeful:  Grape1 (0.000000000)
	Hopeful:  Hazelnut1 (0.000000000)
	Hopeful:  Jalapeno1 (0.000000000)
	Hopeful:  Kiwi1 (0.000000000)
	Hopeful:  Litchi1 (0.000000000)
	Hopeful:  Mushroom1 (0.000000000)
	Hopeful:  Nut1 (0.000000000)
	Hopeful:  Orange1 (0.000000000)
	Hopeful:  Pear1 (0.000000000)
	Hopeful:  Quinoa1 (0.000000000)
	Hopeful:  Radish1 (0.000000000)
	Hopeful:  Soy1 (0.000000000)
	Hopeful:  Tomato1 (0.000000000)
	Hopeful:  Vanilla1 (0.000000000)
	Hopeful:  Apple2 (0.000000000)
	Hopeful:  Banana2 (0.000000000)
	Hopeful:  Cherry2 (0.000000000)
	Hopeful:  Date2 (0.000000000)
	Hopeful:  Eggplant2 (0.000000000)
	Hopeful:  Fig2 (0.000000000)
	Hopeful:  Grape2 (0.000000000)
	Hopeful:  Hazelnut2 (0.000000000)
	Hopeful:  Jalapeno2 (0.000000000)
	Hopeful:  Kiwi2 (0.000000000)
	Hopeful:  Litchi2 (0.000000000)
	Hopeful:  Mushroom2 (0.000000000)
	Hopeful:  Nut2 (0.000000000)
	Hopeful:  Orange2 (0.000000000)
	Hopeful:  Pear2 (0.000000000)
	Hopeful:  Quinoa2 (0.000000000)
	Hopeful:  Radish2 (0.000000000)
	Hopeful:  Soy2 (0.000000000)
	Hopeful:  Tomato2 (0.000000000)
	Hopeful:  Vanilla2 (0.000000000)
	Hopeful:  Apple3 (0.000000000)
	Hopeful:  Banana3 (0.000000000)
	Hopeful:  Cherry3 (0.000000000)
	Hopeful:  Date3 (0.000000000)
	Hopeful:  Eggplant3 (0.000000000)
	Hopeful:  Fig3 (0.000000000)
	Hopeful:  Grape3 (0.000000000)
	Hopeful:  Hazelnut3 (0.000000000)
	Hopeful:  Jalapeno3 (0.000000000)
	Hopeful:  Kiwi3 (0.000000000)
	Hopeful:  Litchi3 (0.000000000)
	Hopeful:  Mushroom3 (0.000000000)
	Hopeful:  Nut3 (0.000000000)
	Hopeful:  Orange3 (0.000000000)
	Hopeful:  Pear3 (0.000000000)
	Hopeful:  Quinoa3 (0.000000000)
	Hopeful:  Radish3 (0.000000000)
	Hopeful:  Soy3 (0.000000000)
	Hopeful:  Tomato3 (0.000000000)
	Hopeful:  Vanilla3 (0.000000000)
	Quota: 948.545454482
	Votes: 10433.999999292
	Residual: 0.000000708
	Total: 10434.000000000
	Surplus: 0.000000000
Action: Elect: Cherry
	Elected:  Apple (3249.583333217)
	Elected:  Banana (1894.249999865)
	Elected:  Cherry (1653.249999916)
	Hopeful:  Date (1007.749999938)
	Hopeful:  Eggplant (803.583333268)
	Hopeful:  Fig (476.916666660)
	Hopeful:  Grape (482.833333287)
	Hopeful:  Hazelnut (480.499999895)
	Hopeful:  Jalapeno (167.083333305)
	Hopeful:  Kiwi (43.500000000)
	Hopeful:  Litchi (142.083333307)
	Hopeful:  Mushroom (0.000000000)
	Hopeful:  Nut (32.666666634)
	Hopeful:  Orange (0.000000000)
	Hopeful:  Pear (0.000000000)
	Hopeful:  Quinoa (0.000000000)
	Hopeful:  Radish (0.000000000)
	Hopeful:  Soy (0.000000000)
	Hopeful:  Tomato (0.000000000)
	Hopeful:  Vanilla (0.000000000)
	Hopeful:  Apple1 (0.000000000)
	Hopeful:  Banana1 (0.000000000)
	Hopeful:  Cherry1 (0.000000000)
	Hopeful:  Date1 (0.000000000)
	Hopeful:  Eggplant1 (0.000000000)
	Hopeful:  Fig1 (0.000000000)
	Hopeful:  Grape1 (0.000000000)
	Hopeful:  Hazelnut1 (0.000000000)
	Hopeful:  Jalapeno1 (0.000000000)
	Hopeful:  Kiwi1 (0.000000000)
	Hopeful:  Litchi1 (0.000000000)
	Hopeful:  Mushroom1 (0.000000000)
	Hopeful:  Nut1 (0.000000000)
	Hopeful:  Orange1 (0.000000000)
	Hopeful:  Pear1 (0.000000000)
	Hopeful:  Quinoa1 (0.000000000)
	Hopeful:  Radish1 (0.000000000)
	Hopeful:  Soy1 (0.000000000)
	Hopeful:  Tomato1 (0.000000000)
	Hopeful:  Vanilla1 (0.000000000)
	Hopeful:  Apple2 (0.000000000)
	Hopeful:  Banana2 (0.000000000)
	Hopeful:  Cherry2 (0.000000000)
	Hopeful:  Date2 (0.000000000)
	Hopeful:  Eggplant2 (0.000000000)
	Hopeful:  Fig2 (0.000000000)
	Hopeful:  Grape2 (0.000000000)
	Hopeful:  Hazelnut2 (0.000000000)
	Hopeful:  Jalapeno2 (0.000000000)
	Hopeful:  Kiwi2 (0.000000000)
	Hopeful:  Litchi2 (0.000000000)
	Hopeful:  Mushroom2 (0.000000000)
	Hopeful:  Nut2 (0.000000000)
	Hopeful:  Orange2 (0.000000000)
	Hopeful:  Pear2 (0.000000000)
	Hopeful:  Quinoa2 (0.000000000)
	Hopeful:  Radish2 (0.000000000)
	Hopeful:  Soy2 (0.000000000)
	Hopeful:  Tomato2 (0.000000000)
	Hopeful:  Vanilla2 (0.000000000)
	Hopeful:  Apple3 (0.000000000)
	Hopeful:  Banana3 (0.000000000)
	Hopeful:  Cherry3 (0.000000000)
	Hopeful:  Date3 (0.000000000)
	Hopeful:  Eggplant3 (0.000000000)
	Hopeful:  Fig3 (0.000000000)
	Hopeful:  Grape3 (0.000000000)
	Hopeful:  Hazelnut3 (0.000000000)
	Hopeful:  Jalapeno3 (0.000000000)
	Hopeful:  Kiwi3 (0.000000000)
	Hopeful:  Litchi3 (0.000000000)
	Hopeful:  Mushroom3 (0.000000000)
	Hopeful:  Nut3 (0.000000000)
	Hopeful:  Orange3 (0.000000000)
	Hopeful:  Pear3 (0.000000000)
	Hopeful:  Quinoa3 (0.000000000)
	Hopeful:  Radish3 (0.000000000)
	Hopeful:  Soy3 (0.000000000)
	Hopeful:  Tomato3 (0.000000000)
	Hopeful:  Vanilla3 (0.000000000)
	Quota: 948.545454482
	Votes: 10433.999999292
	Residual: 0.000000708
	Total: 10434.000000000
	Surplus: 0.000000000
Action: Elect: Date
	Elected:  Apple (3249.583333217)
	Elected:  Banana (1894.249999865)
	Elected:  Cherry (1653.249999916)
	Elected:  Date (1007.749999938)
	Hopeful:  Eggplant (803.583333268)
	Hopeful:  Fig (476.916666660)
	Hopeful:  Grape (482.833333287)
	Hopeful:  Hazelnut (480.499999895)
	Hopeful:  Jalapeno (167.083333305)
	Hopeful:  Kiwi (43.500000000)
	Hopeful:  Litchi (142.083333307)
	Hopeful:  Mushroom (0.000000000)
	Hopeful:  Nut (32.666666634)
	Hopeful:  Orange (0.000000000)
	Hopeful:  Pear (0.000000000)
	Hopeful:  Quinoa (0.000000000)
	Hopeful:  Radish (0.000000000)
	Hopeful:  Soy (0.000000000)
	Hopeful:  Tomato (0.000000000)
	Hopeful:  Vanilla (0.000000000)
	Hopeful:  Apple1 (0.000000000)
	Hopeful:  Banana1 (0.000000000)
	Hopeful:  Cherry1 (0.000000000)
	Hopeful:  Date1 (0.000000000)
	Hopeful:  Eggplant1 (0.000000000)
	Hopeful:  Fig1 (0.000000000)
	Hopeful:  Grape1 (0.000000000)
	Hopeful:  Hazelnut1 (0.000000000)
	Hopeful:  Jalapeno1 (0.000000000)
	Hopeful:  Kiwi1 (0.000000000)
	Hopeful:  Litchi1 (0.000000000)
	Hopeful:  Mushroom1 (0.000000000)
	Hopeful:  Nut1 (0.000000000)
	Hopeful:  Orange1 (0.000000000)
	Hopeful:  Pear1 (0.000000000)
	Hopeful:  Quinoa1 (0.000000000)
	Hopeful:  Radish1 (0.000000000)
	Hopeful:  Soy1 (0.000000000)
	Hopeful:  Tomato1 (0.000000000)
	Hopeful:  Vanilla1 (0.000000000)
	Hopeful:  Apple2 (0.000000000)
	Hopeful:  Banana2 (0.000000000)
	Hopeful:  Cherry2 (0.000000000)
	Hopeful:  Date2 (0.000000000)
	Hopeful:  Eggplant2 (0.000000000)
	Hopeful:  Fig2 (0.000000000)
	Hopeful:  Grape2 (0.000000000)
	Hopeful:  Hazelnut2 (0.000000000)
	Hopeful:  Jalapeno2 (0.000000000)
	Hopeful:  Kiwi2 (0.000000000)
	Hopeful:  Litchi2 (0.000000000)
	Hopeful:  Mushroom2 (0.000000000)
	Hopeful:  Nut2 (0.000000000)
	Hopeful:  Orange2 (0.000000000)
	Hopeful:  Pear2 (0.000000000)
	Hopeful:  Quinoa2 (0.000000000)
	Hopeful:  Radish2 (0.000000000)
	Hopeful:  Soy2 (0.000000000)
	Hopeful:  Tomato2 (0.000000000)
	Hopeful:  Vanilla2 (0.000000000)
	Hopeful:  Apple3 (0.000000000)
	Hopeful:  Banana3 (0.000000000)
	Hopeful:  Cherry3 (0.000000000)
	Hopeful:  Date3 (0.000000000)
	Hopeful:  Eggplant3 (0.000000000)
	Hopeful:  Fig3 (0.000000000)
	Hopeful:  Grape3 (0.000000000)
	Hopeful:  Hazelnut3 (0.000000000)
	Hopeful:  Jalapeno3 (0.000000000)
	Hopeful:  Kiwi3 (0.000000000)
	Hopeful:  Litchi3 (0.000000000)
	Hopeful:  Mushroom3 (0.000000000)
	Hopeful:  Nut3 (0.000000000)
	Hopeful:  Orange3 (0.000000000)
	Hopeful:  Pear3 (0.000000000)
	Hopeful:  Quinoa3 (0.000000000)
	Hopeful:  Radish3 (0.000000000)
	Hopeful:  Soy3 (0.000000000)
	Hopeful:  Tomato3 (0.000000000)
	Hopeful:  Vanilla3 (0.000000000)
	Quota: 948.545454482
	Votes: 10433.999999292
	Residual: 0.000000708
	Total: 10434.000000000
	Surplus: 0.000000000
Action: Iterate (elected)
	Quota: 948.545454482
	Votes: 10433.999999292
	Residual: 0.000000708
	Total: 10434.000000000
	Surplus: 4010.651515008
Round 2:
Action: Elect: Eggplant
	Elected:  Apple (1121.926594347)
	Elected:  Banana (1382.426757647)
	Elected:  Cherry (1439.759768457)
	Elected:  Date (1636.093566359)
	Elected:  Eggplant (1415.253213534)
	Hopeful:  Fig (874.618726946)
	Hopeful:  Grape (988.410415891)
	Hopeful:  Hazelnut (801.064464374)
	Hopeful:  Jalapeno (221.928760050)
	Hopeful:  Kiwi (108.217858831)
	Hopeful:  Litchi (221.137298018)
	Hopeful:  Mushroom (77.633473715)
	Hopeful:  Nut (81.614490292)
	Hopeful:  Orange (2.508487511)
	Hopeful:  Pear (54.055225276)
	Hopeful:  Quinoa (0.673806252)
	Hopeful:  Radish (6.677077572)
	Hopeful:  Soy (0.000000000)
	Hopeful:  Tomato (0.000000000)
	Hopeful:  Vanilla (0.000000000)
	Hopeful:  Apple1 (0.000000000)
	Hopeful:  Banana1 (0.000000000)
	Hopeful:  Cherry1 (0.000000000)
	Hopeful:  Date1 (0.000000000)
	Hopeful:  Eggplant1 (0.000000000)
	Hopeful:  Fig1 (0.000000000)
	Hopeful:  Grape1 (0.000000000)
	Hopeful:  Hazelnut1 (0.000000000)
	Hopeful:  Jalapeno1 (0.000000000)
	Hopeful:  Kiwi1 (0.000000000)
	Hopeful:  Litchi1 (0.000000000)
	Hopeful:  Mushroom1 (0.000000000)
	Hopeful:  Nut1 (0.000000000)
	Hopeful:  Orange1 (0.000000000)
	Hopeful:  Pear1 (0.000000000)
	Hopeful:  Quinoa1 (0.000000000)
	Hopeful:  Radish1 (0.000000000)
	Hopeful:  Soy1 (0.000000000)
	Hopeful:  Tomato1 (0.000000000)
	Hopeful:  Vanilla1 (0.000000000)
	Hopeful:  Apple2 (0.000000000)
	Hopeful:  Banana2 (0.000000000)
	Hopeful:  Cherry2 (0.000000000)
	Hopeful:  Date2 (0.000000000)
	Hopeful:  Eggplant2 (0.000000000)
	Hopeful:  Fig2 (0.000000000)
	Hopeful:  Grape2 (0.000000000)
	Hopeful:  Hazelnut2 (0.000000000)
	Hopeful:  Jalapeno2 (0.000000000)
	Hopeful:  Kiwi2 (0.000000000)
	Hopeful:  Litchi2 (0.000000000)
	Hopeful:  Mushroom2 (0.000000000)
	Hopeful:  Nut2 (0.000000000)
	Hopeful:  Orange2 (0.000000000)
	Hopeful:  Pear2 (0.000000000)
	Hopeful:  Quinoa2 (0.000000000)
	Hopeful:  Radish2 (0.000000000)
	Hopeful:  Soy2 (0.000000000)
	Hopeful:  Tomato2 (0.000000000)
	Hopeful:  Vanilla2 (0.000000000)
	Hopeful:  Apple3 (0.000000000)
	Hopeful:  Banana3 (0.000000000)
	Hopeful:  Cherry3 (0.000000000)
	Hopeful:  Date3 (0.000000000)
	Hopeful:  Eggplant3 (0.000000000)
	Hopeful:  Fig3 (0.000000000)
	Hopeful:  Grape3 (0.000000000)
	Hopeful:  Hazelnut3 (0.000000000)
	Hopeful:  Jalapeno3 (0.000000000)
	Hopeful:  Kiwi3 (0.000000000)
	Hopeful:  Litchi3 (0.000000000)
	Hopeful:  Mushroom3 (0.000000000)
	Hopeful:  Nut3 (0.000000000)
	Hopeful:  Orange3 (0.000000000)
	Hopeful:  Pear3 (0.000000000)
	Hopeful:  Quinoa3 (0.000000000)
	Hopeful:  Radish3 (0.000000000)
	Hopeful:  Soy3 (0.000000000)
	Hopeful:  Tomato3 (0.000000000)
	Hopeful:  Vanilla3 (0.000000000)
	Quota: 948.545453189
	Votes: 10433.999985072
	Residual: 0.000014928
	Total: 10434.000000000
	Surplus: 4010.651515008
Action: Elect: Grape
	Elected:  Apple (1121.926594347)
	Elected:  Banana (1382.426757647)
	Elected:  Cherry (1439.759768457)
	Elected:  Date (1636.093566359)
	Elected:  Eggplant (1415.253213534)
	Elected:  Grape (988.410415891)
	Hopeful:  Fig (874.618726946)
	Hopeful:  Hazelnut (801.064464374)
	Hopeful:  Jalapeno (221.928760050)
	Hopeful:  Kiwi (108.217858831)
	Hopeful:  Litchi (221.137298018)
	Hopeful:  Mushroom (77.633473715)
	Hopeful:  Nut (81.614490292)
	Hopeful:  Orange (2.508487511)
	Hopeful:  Pear (54.055225276)
	Hopeful:  Quinoa (0.673806252)
	Hopeful:  Radish (6.677077572)
	Hopeful:  Soy (0.000000000)
	Hopeful:  Tomato (0.000000000)
	Hopeful:  Vanilla (0.000000000)
	Hopeful:  Apple1 (0.000000000)
	Hopeful:  Banana1 (0.000000000)
	Hopeful:  Cherry1 (0.000000000)
	Hopeful:  Date1 (0.000000000)
	Hopeful:  Eggplant1 (0.000000000)
	Hopeful:  Fig1 (0.000000000)
	Hopeful:  Grape1 (0.000000000)
	Hopeful:  Hazelnut1 (0.000000000)
	Hopeful:  Jalapeno1 (0.000000000)
	Hopeful:  Kiwi1 (0.000000000)
	Hopeful:  Litchi1 (0.000000000)
	Hopeful:  Mushroom1 (0.000000000)
	Hopeful:  Nut1 (0.000000000)
	Hopeful:  Orange1 (0.000000000)
	Hopeful:  Pear1 (0.000000000)
	Hopeful:  Quinoa1 (0.000000000)
	Hopeful:  Radish1 (0.000000000)
	Hopeful:  Soy1 (0.000000000)
	Hopeful:  Tomato1 (0.000000000)
	Hopeful:  Vanilla1 (0.000000000)
	Hopeful:  Apple2 (0.000000000)
	Hopeful:  Banana2 (0.000000000)
	Hopeful:  Cherry2 (0.000000000)
	Hopeful:  Date2 (0.000000000)
	Hopeful:  Eggplant2 (0.000000000)
	Hopeful:  Fig2 (0.000000000)
	Hopeful:  Grape2 (0.000000000)
	Hopeful:  Hazelnut2 (0.000000000)
	Hopeful:  Jalapeno2 (0.000000000)
	Hopeful:  Kiwi2 (0.000000000)
	Hopeful:  Litchi2 (0.000000000)
	Hopeful:  Mushroom2 (0.000000000)
	Hopeful:  Nut2 (0.000000000)
	Hopeful:  Orange2 (0.000000000)
	Hopeful:  Pear2 (0.000000000)
	Hopeful:  Quinoa2 (0.000000000)
	Hopeful:  Radish2 (0.000000000)
	Hopeful:  Soy2 (0.000000000)
	Hopeful:  Tomato2 (0.000000000)
	Hopeful:  Vanilla2 (0.000000000)
	Hopeful:  Apple3 (0.000000000)
	Hopeful:  Banana3 (0.000000000)
	Hopeful:  Cherry3 (0.000000000)
	Hopeful:  Date3 (0.000000000)
	Hopeful:  Eggplant3 (0.000000000)
	Hopeful:  Fig3 (0.000000000)
	Hopeful:  Grape3 (0.000000000)
	Hopeful:  Hazelnut3 (0.000000000)
	Hopeful:  Jalapeno3 (0.000000000)
	Hopeful:  Kiwi3 (0.000000000)
	Hopeful:  Litchi3 (0.000000000)
	Hopeful:  Mushroom3 (0.000000000)
	Hopeful:  Nut3 (0.000000000)
	Hopeful:  Orange3 (0.000000000)
	Hopeful:  Pear3 (0.000000000)
	Hopeful:  Quinoa3 (0.000000000)
	Hopeful:  Radish3 (0.000000000)
	Hopeful:  Soy3 (0.000000000)
	Hopeful:  Tomato3 (0.000000000)
	Hopeful:  Vanilla3 (0.000000000)
	Quota: 948.545453189
	Votes: 10433.999985072
	Residual: 0.000014928
	Total: 10434.000000000
	Surplus: 4010.651515008
Action: Iterate (elected)
	Quota: 948.545453189
	Votes: 10433.999985072
	Residual: 0.000014928
	Total: 10434.000000000
	Surplus: 2292.597597101
Round 3:
Action: Elect: Fig
	Elected:  Apple (1091.830409501)
	Elected:  Banana (1097.734103453)
	Elected:  Cherry (1143.490310622)
	Elected:  Date (1175.329212360)
	Elected:  Eggplant (1174.414103848)
	Elected:  Fig (1165.747161422)
	Elected:  Grape (1217.683567218)
	Hopeful:  Hazelnut (1078.524996363)
